attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count,novelty_score,avg_text_similarity,novelty_group_size,novelty_group_key,authority_level,authority_weight,authority_reason,capture_id,search_id,analysis_weight,historical_binding_raw,weighted_historical_binding,target_binding_raw,target_control_type,negative_type
BATCH_V_005,1965,1965-01-01,1946-1987_taiwan_side_formation,阿蘭古早味 Kaohsiung old-flavor page,Kaohsiung,Taiwan,Taiwan-side,official_event_page,Kaohsiung Travel,https://khh.travel/zh-tw/event/news/4784/,official_old_flavor_profile,Kaohsiung Travel records 阿蘭古早味 Kaohsiung old-flavor page with 古早味小吃;飯食 in Kaohsiung food context.,medium,Official page but relative age Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_005,candidate,Taiwan,Kaohsiung Travel records 阿蘭古早味 Kaohsiung old-flavor page with 古早味小吃;飯食 in Kaohsiung food context.,古早味小吃;飯食,高雄;臺灣,unknown,,https://khh.travel/zh-tw/event/news/4784/,b2536dab947104a2,BATCH_V_005,1,1.0000,0.0000,1,阿蘭古早味 Kaohsiung old-flavor page,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
BATCH_V_007,1965,1965-01-01,1946-1987_taiwan_side_formation,可利亞餐廳 Kaohsiung old-flavor page,Kaohsiung,Taiwan,Taiwan-side,official_event_page,Kaohsiung Travel,https://khh.travel/zh-tw/event/news/4784/,official_old_flavor_profile,Kaohsiung Travel records 可利亞餐廳 Kaohsiung old-flavor page with 烤肉;火鍋 in Kaohsiung food context.,medium,Official page but decade date Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_007,candidate,Taiwan,Kaohsiung Travel records 可利亞餐廳 Kaohsiung old-flavor page with 烤肉;火鍋 in Kaohsiung food context.,烤肉;火鍋,高雄;臺灣,unknown,,https://khh.travel/zh-tw/event/news/4784/,d105f800815d5263,BATCH_V_007,1,1.0000,0.0000,1,可利亞餐廳 Kaohsiung old-flavor page,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
BATCH_V_009,1965,1965-01-01,1946-1987_taiwan_side_formation,阿星鹹粥 food-blog founding article,Tainan,Taiwan,Taiwan-side,food_blog,MimiHan,https://mimihan.tw/tainan-porridge/,food_history_article,MimiHan records 阿星鹹粥 food-blog founding article with 鹹粥;虱目魚 in Tainan food context.,low,Food blog and decade date Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_009,candidate,Taiwan,MimiHan records 阿星鹹粥 food-blog founding article with 鹹粥;虱目魚 in Tainan food context.,鹹粥;虱目魚,台南;臺灣,unknown,,https://mimihan.tw/tainan-porridge/,28ab651336d8e3b4,BATCH_V_009,1,1.0000,0.0000,1,阿星鹹粥 food-blog founding article,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_4f2ead603a156a,1965,1965-01-01,1946-1987_taiwan_side_formation,阿星鹹粥,Tainan,Taiwan,Taiwan-side,food_media_retrospective,Yahoo / IRene Travel and Living,https://autos.yahoo.com.tw/1965-%E5%B9%B4%E5%89%B5%E5%A7%8B%E5%9C%A8%E5%9C%B0%E8%80%81%E5%BA%97%E3%80%8C%E9%98%BF%E6%98%9F%E9%B9%B9%E7%B2%A5%E3%80%8D%E9%AD%9A%E7%B2%A5%E8%B1%90%E5%8E%9A%E9%AE%AE%E7%BE%8E%EF%BC%8C%E6%90%AD%E9%85%8D%E8%82%89%E7%87%A5%E6%B2%B9%E6%A2%9D%E6%98%AF%E5%8F%B0%E5%8D%97%E6%9C%80%E6%A3%92%E6%97%A9%E9%A4%90%EF%BC%81-055001246.html,old_shop_origin|rouzao_breakfast_semantics,1965 Tainan Axing salty congee founded in Zhongxi district Minzu Road breakfast shop sold zongzi and rouzao rice || 1965 Tainan breakfast old marinade poured over white rice Tainan flavor rouzao rice salty congee and oil sticks,medium,Retrospective article gives founding year and explicitly lists rouzao rice as part of shop menu ecology. || Same source; second attestation captures Tainan breakfast semantic ecology rather than a separate founding event.,TW_TN_AXING_1965_ORIGIN,probable,Taiwan-side,Article says Axing salty congee was founded in 1965 on Minzu Road and sold zongzi and rouzao rice in addition to salty congee. || Article describes an old marinade poured over rice as Tainan-flavored rouzao rice and links it to salty congee/oil-stick breakfast practice.,肉燥飯,台南早餐小吃;台南味,,,https://autos.yahoo.com.tw/1965-%E5%B9%B4%E5%89%B5%E5%A7%8B%E5%9C%A8%E5%9C%B0%E8%80%81%E5%BA%97%E3%80%8C%E9%98%BF%E6%98%9F%E9%B9%B9%E7%B2%A5%E3%80%8D%E9%AD%9A%E7%B2%A5%E8%B1%90%E5%8E%9A%E9%AE%AE%E7%BE%8E%EF%BC%8C%E6%90%AD%E9%85%8D%E8%82%89%E7%87%A5%E6%B2%B9%E6%A2%9D%E6%98%AF%E5%8F%B0%E5%8D%97%E6%9C%80%E6%A3%92%E6%97%A9%E9%A4%90%EF%BC%81-055001246.html,465f3df9076c910f,TW_TN_1965_001;TW_TN_1965_002,2,1.0000,0.0000,1,阿星鹹粥,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
MERGED_f3f0ad3a7c3188,1965,1965-01-01,1946-1987_taiwan_side_formation,永通虱目魚,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,巧莉的世界流浪筆記,https://ciaoz.tw/yungtung-milkfish/,old_shop_menu_corroboration,1965 Tainan Xuejia Yongtong milkfish shop ROC year 54 opening rouzao rice low price with milkfish soup,medium,Separate corroborating source for Yongtong; useful because it gives ROC year 54 opening and describes rouzao rice as a cheap everyday pairing with milkfish dishes.,TW_TN_YONGTONG_1965_CIAOZ,probable,Taiwan-side,Source says Yongtong opened in ROC year 54 and describes a low-priced rouzao rice bowl eaten with milkfish dishes.,肉燥飯,台南學甲虱目魚早餐,,,https://ciaoz.tw/yungtung-milkfish/,5fadc0a33a7a2897,TW_TN_1965_006,1,1.0000,0.0000,1,永通虱目魚,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
MERGED_44dfedd421b9a7,1965,1965-01-01,1946-1987_taiwan_side_formation,周氏蝦捲,Tainan,Taiwan,Taiwan-side,travel_food_retrospective,Journey.tw,https://journey.tw/chous/,snack_shop_origin,1965 Tainan Anping Zhou shrimp roll originated as banquet chef snack shop fish floss rouzao rice in old street food ecology,medium,Not a rouzao-rice specialist; retained as Tainan snack-ecology comparator because source links 1965 origin with fish-floss rouzao rice menu practice.,TW_TN_ZHOU_1965,probable,Taiwan-side,Source says Zhou shrimp roll originated in 1965 and describes fish-floss rouzao rice as part of the shop's old-street food ecology.,魚鬆肉燥飯,台南安平小吃,,,https://journey.tw/chous/,e039504799293379,TW_TN_1965_003,1,1.0000,0.0000,1,周氏蝦捲,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
BATCH_V_010,1965,1965-01-01,1946-1987_taiwan_side_formation,永通虱目魚粥 food-blog founding article,Tainan,Taiwan,Taiwan-side,food_blog,MimiHan,https://mimihan.tw/yongtong-milkfish/,food_history_article,MimiHan records 永通虱目魚粥 food-blog founding article with 虱目魚粥;肉燥飯 in Tainan food context.,low,Food blog and relative age Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_010,candidate,Taiwan,MimiHan records 永通虱目魚粥 food-blog founding article with 虱目魚粥;肉燥飯 in Tainan food context.,虱目魚粥;肉燥飯,台南;臺灣,unknown,,https://mimihan.tw/yongtong-milkfish/,f2c30395a6a938ba,BATCH_V_010,1,1.0000,0.0000,1,永通虱目魚粥 food-blog founding article,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
MERGED_7c8df2ef09007f,1965,,1946-1987_taiwan_side_formation,李海魯肉飯 / 聰明担仔麵,Taichung,Taiwan,Taiwan-side,municipal_media,Taichung Good Living / UDN paper,https://paper.udn.com/udnpaper/POD0004/306283/web/,market_food_fame,Taiwan Taichung Second Market Lee Hai lu rou fan Congming danzai noodles lu rou fan became famous in the 1960s,medium,Approximate year assigned to decade-level source; keep as decade-coded rather than exact annual evidence.,TW_TAICHUNG_1960S,probable,Taiwan-side,Taichung source says Lee Hai lu rou fan and Congming danzai noodles made lu rou fan a Second Market signature in the 1960s.,魯肉飯,台中第二市場小吃,,,https://paper.udn.com/udnpaper/POD0004/306283/web/,3b2297389981db62,TW_1960S_001,1,1.0000,0.0000,1,李海魯肉飯 / 聰明担仔麵,secondary,0.7000,official/media curated narrative source,,,0.9100,1.0000,0.9100,1.0000,target_positive,
MERGED_0d75c28cd73d5e,1965,1965-01-01,1946-1987_taiwan_side_formation,永通虱目魚粥,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,派大熊與海綿羊,https://pbear.tw/%E6%B0%B8%E9%80%9A%E8%99%B1%E7%9B%AE%E9%AD%9A%E7%B2%A5/,old_shop_menu_ecology,1965 Tainan Xuejia Yongtong milkfish congee founded ROC year 54 local daily fish soup with rouzao rice,medium,Retrospective blog source; useful for Tainan fish-soup/rouzao-rice everyday pairing but founding line is partly title/snippet-derived and should be corroborated.,TW_TN_YONGTONG_1965,candidate,Taiwan-side,Source page title identifies Yongtong as a ROC year 54 old shop and the article records ordering rouzao rice as part of the milkfish-congee meal ecology.,肉燥飯,台南學甲小吃,,,https://pbear.tw/%E6%B0%B8%E9%80%9A%E8%99%B1%E7%9B%AE%E9%AD%9A%E7%B2%A5/,78bd9f7e92117237,TW_TN_1965_004,1,0.7059,0.2941,2,永通虱目魚粥,tertiary,0.2000,blog/review/social retrospective source,,,0.5541,1.0000,0.5541,1.0000,target_positive,
MERGED_9653a4f69b96b7,1965,1965-01-01,1946-1987_taiwan_side_formation,無名土魠魚粥菜粽肉粽,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,SayTainan,https://saytainan.com/2023/03/17/nonmilkfish/,old_shop_menu_ecology,1965 Tainan Jinhua Road unnamed Spanish mackerel congee breakfast shop opened in 1965 menu categories include congee soup rouzao rice and zongzi,medium,Public food article gives exact 1965 opening and directly lists rouzao rice as a menu category; needs municipal or registration corroboration.,TW_TN_NONMILKFISH_1965,probable,Taiwan-side,SayTainan article says the Jinhua Road unnamed Spanish mackerel congee shop opened in 1965 and lists rouzao rice among the menu categories.,肉燥飯,台南早餐小吃,,,https://saytainan.com/2023/03/17/nonmilkfish/,8b3f1c6232fcde4f,TW_TN_1965_005,1,1.0000,0.0000,1,無名土魠魚粥菜粽肉粽,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
MERGED_fa05e18af8bd1d,1965,1965-01-01,1946-1987_taiwan_side_formation,永通虱目魚粥,Tainan,Taiwan,Taiwan-side,food_travel_blog,Travel Chia,https://travelchia.com/yong-tong-milkfish/,side_menu_marker,1965 Tainan Xuejia milkfish congee old shop rouzao rice side menu local breakfast,medium,Food-travel source gives exact founding year and rouzao rice menu marker; needs stronger corroboration.,TW_YONGTONG_1965,probable,Taiwan-side,Travel Chia says Yongtong milkfish congee was founded in 1965 and records rouzao rice as part of the ordering routine.,肉燥飯,台南學甲小吃,,,https://travelchia.com/yong-tong-milkfish/,0731be9cb7ae1bbd,TW_1965_001,1,0.7059,0.2941,2,永通虱目魚粥,tertiary,0.2000,blog/review/social retrospective source,,,0.5541,1.0000,0.5541,1.0000,target_positive,
MERGED_294bd5cb18b276,1966,1966-01-01,1946-1987_taiwan_side_formation,ビーフン東,Tokyo,Tokyo,Japan,local_government_magazine,港区芝地区地域情報誌,https://www.city.minato.tokyo.jp/shibachikusei/shiba/koho/documents/shiba45.pdf,station_front_continuity,1966 Tokyo Shinbashi Bifun Azuma entered new Shinbashi Station Front Building and continued Taiwan restaurant trade,medium,Same local-government magazine ties the shop to the 1966 station-front redevelopment and continuous operation in the new building.,JP_BIFUNAZUMA_1966,probable,Japan,Official Minato City district magazine says Bifun Azuma has kept operating in the Shinbashi Station Front Building since the building opened in Showa 41 1966.,ビーフン;バーツァン,台湾料理,,,https://www.city.minato.tokyo.jp/shibachikusei/shiba/koho/documents/shiba45.pdf,14012545ba6d977f,JP_1966_001,1,0.7667,0.2333,3,ビーフン東,secondary,0.7000,official/media curated narrative source,,,0.7467,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_33712c553ce1b6,1966,1966-01-01,1946-1987_taiwan_side_formation,鳳山中華街觀光夜市,Kaohsiung,Taiwan,Taiwan-side,local_storymap,高雄中華街美食地圖,https://storymaps.arcgis.com/stories/7072478a14604397bcd72398058fb080,market_food_ecology,1966 Kaohsiung Fengshan Zhonghua Street stalls gathered from ROC year 55 to 1970s with chicken rice sweets potstickers rouzao rice,medium,Market-ecology record rather than single shop; useful for Kaohsiung spatial coverage and street-food setting.,TW_KHH_ZHONGHUA_ST_1966,probable,Taiwan-side,Storymap says Zhonghua Street gathered mobile vendors from ROC year 55 through the 1970s and lists chicken rice desserts potstickers rouzao rice and other local foods.,肉燥飯,高雄鳳山夜市小吃,,,https://storymaps.arcgis.com/stories/7072478a14604397bcd72398058fb080,a0e66b23306bfee9,TW_KHH_1966_001,1,1.0000,0.0000,1,鳳山中華街觀光夜市,secondary,0.7000,default secondary classification,,,0.9100,1.0000,0.9100,1.0000,target_positive,
MERGED_4308999a2f6274,1967,1967-01-01,1946-1987_taiwan_side_formation,味仙台湾ラーメン,Nagoya,Aichi,Japan,media_obituary,CBC / TBS News Dig,https://newsdig.tbs.co.jp/articles/cbc/409918?display=1,overseas_taiwan_label_local_dish,Misen Taiwan ramen born five years after 1962 founding adapted Taiwanese danzai noodles 1980s spicy boom,medium,Useful for distinguishing Taiwaneseness as localized Japanese sign rather than reproduced Taiwanese dish.,JP_MISEN_RAMEN_1967,probable,Japan,CBC reports that Taiwan ramen emerged five years after Misen's 1962 founding and spread in the 1980s spicy-food boom.,台湾ラーメン,Taiwan,,,https://newsdig.tbs.co.jp/articles/cbc/409918?display=1,24b17857845fc44f,JP_1967_001,1,1.0000,0.0000,1,味仙台湾ラーメン,secondary,0.7000,default secondary classification,,,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_9b2a0606935bec,1967,1967-01-01,1946-1987_taiwan_side_formation,阿義魯肉飯,Taipei,Taiwan,Taiwan-side,food_media_retrospective,UpToGo,https://uptogo.com.tw/%E7%BE%8E%E9%A3%9F/%E9%A3%9F%E5%93%81/%E4%B8%BB%E9%A3%9F/%E9%98%BF%E7%BE%A9%E9%AD%AF%E8%82%89%E9%A3%AF/,old_shop_origin_and_migration,1967 Taipei Wanhua Huaxi Street Ayi lu rou fan founder from Tainan southern taste entered Monga,medium,Retrospective source explicitly links a 1967 Taipei lu rou fan shop to a Tainan-born operator and southern flavor; useful for intra-island geo-semantic movement.,TW_TPE_AYI_1967,probable,Taiwan-side,Source says Ayi lu rou fan was founded in 1967 by a Tainan-born operator who brought southern flavor into Monga/Huaxi Street.,魯肉飯,台南味進入艋舺,,,https://uptogo.com.tw/%E7%BE%8E%E9%A3%9F/%E9%A3%9F%E5%93%81/%E4%B8%BB%E9%A3%9F/%E9%98%BF%E7%BE%A9%E9%AD%AF%E8%82%89%E9%A3%AF/,71ec3b6407bd9994,TW_TPE_1967_001,1,1.0000,0.0000,2,阿義魯肉飯,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
MERGED_3106294cf708b3,1967,,1946-1987_taiwan_side_formation,南豐魯肉飯,Kaohsiung,Taiwan,Taiwan-side,newspaper_food_feature,中國時報,https://www.chinatimes.com/amp/realtimenews/20171217000507-263201,old_shop_and_naming_semantics,1967 approximate Kaohsiung Ziqiang night market Nanfeng lu rou rice 50 years southern naming distinction rouzao rice minced pork versus lu rou rice pork belly,high,Year inferred from 2017 newspaper feature saying 50 years; strong for southern naming distinction but still approximate for founding date.,TW_KHH_NANFENG_1967_CTIMES,probable,Taiwan-side,China Times feature describes Nanfeng as a 50-year Kaohsiung old shop and explains southern usage where rouzao rice means minced braised pork while lu rou rice means a larger braised pork piece.,魯肉飯;肉燥飯,高雄南部命名差異,,,https://www.chinatimes.com/amp/realtimenews/20171217000507-263201,ea1b2642bbe0935f,TW_KHH_1967_002,1,1.0000,0.0000,1,南豐魯肉飯,primary,1.2000,dated archive/newspaper/registry-like source,,,1.0600,1.0000,1.0600,1.0000,target_positive,
MERGED_7db247cefdfa5a,1968,1968-01-01,1946-1987_taiwan_side_formation,青葉,Tokyo,Tokyo,Japan,food_history_feature,朝日新聞デジタル &and,https://www.asahi.com/and/m/article/15805738,old_taiwan_restaurant_origin,1968 Shinjuku Kabukicho Aoba Taiwan cuisine owner chef Taiwan small dishes ru rou fan era context,medium,Food-history feature gives exact founding year and connects the shop to long Japanese Taiwan-cuisine history.,JP_AOBA_SHINJUKU_1968,probable,Japan,Asahi &and says Shinjuku Kabukicho Taiwan restaurant Aoba has been run from its 1968 founding by owner-chef Li Keshun and his wife.,ビーフン;台湾小吃,台湾料理,,,https://www.asahi.com/and/m/article/15805738,0bdb941f8a245f1f,JP_1968_001,1,1.0000,0.0000,1,青葉,secondary,0.7000,default secondary classification,,,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_b26064f3c089c1,1968,1968-01-01,1946-1987_taiwan_side_formation,上富小吃店,Tainan,Taiwan,Taiwan-side,local_food_media,台南美食地圖,https://foodintainan.com.tw/uprichdishes/,rice_lunch_comparator,1968 Tainan Shangfu eatery moved during old East Gate Circle redevelopment rice lunch with meat juice and old-shop food cluster near Guorong rouzao rice,medium,Comparator for Tainan rice-lunch and meat-juice ecology rather than a specialist rouzao-rice shop.,TW_TN_SHANGFU_1968,probable,Taiwan-side,Source says the first-generation owner moved during the ROC year 57 East Gate Circle redevelopment and the shop serves rice dishes with meat juice in the same food cluster as Guorong rouzao rice.,肉汁飯,台南庶民飯食,,,https://foodintainan.com.tw/uprichdishes/,74c81623a45f8baf,TW_TN_1968_001,1,1.0000,0.0000,1,上富小吃店,secondary,0.7000,official/media curated narrative source,,,0.9100,1.0000,0.9100,1.0000,target_positive,
