attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref
JP_1987_002,1987,1987-01-01,1946-1987_taiwan_side_formation,台湾料理 千,Tokyo,Tokyo,Japan,food_history_feature,東京ディープチャイナ研究会,https://deep-china.tokyo/restaurant-info/6706/,taiwan_hakka_restaurant_origin,1987 Harajuku Taiwan cuisine Sen Hsinchu Hakka aunt and niece yuba dumplings Taiwan rice-style sauce,medium,Secondary food-history source; exact year and origin story make this usable as a probable but still worth future corroboration.,JP_SEN_HARAJUKU_1987,probable,Japan,Tokyo Deep China says Harajuku Taiwan Cuisine Sen opened in 1987 and was started by a Hsinchu Hakka woman and her niece.,揚げ湯葉;水餃子,台湾新竹客家料理,Hsinchu-origin operator,Taiwan,https://deep-china.tokyo/restaurant-info/6706/
TW_1977_003,1977,1977-01-01,1946-1987_taiwan_side_formation,欣葉台菜,Taipei,Taiwan,Taiwan-side,official_brand_profile,欣葉國際餐飲集團,https://www.shinyeh.com.tw/content/zh/brand/About.aspx?BrandId=1,tai_cai_restaurantization,1977 Taipei Shinyeh Tai-cai restaurant Shuangcheng Street Taiwanese banquet cuisine lu rou home-style dishes,high,Official brand profile gives exact origin year and explicitly frames Shinyeh as changing Taiwan-cuisine restaurantization beyond snack stalls.,TW_SHINYEH_1977,probable,Taiwan-side,Official Shinyeh profile says Shinyeh Tai-cai began on Shuangcheng Street in Taipei in 1977 and expanded Taiwan cuisine from snacks toward banquet and home-style dishes including lu rou.,滷肉;台菜,台菜餐廳化;台灣美食拼圖,Taiwan restaurant operator,Taiwan,https://www.shinyeh.com.tw/content/zh/brand/About.aspx?BrandId=1
TW_1983_001,1983,1983-05-20,1946-1987_taiwan_side_formation,春水堂,Taichung,Taiwan,Taiwan-side,official_brand_profile,春水堂人文茶館,https://www.chunshuitang.com.tw/about/,tea_house_origin,1983 Taichung Chun Shui Tang founded tea house Taiwan tea culture cold drink innovation,medium,Official about page/search capture gives founding date; use for tea-house platform before bubble tea launch.,TW_CHUNSHUITANG_1983,probable,Taiwan-side,Official Chun Shui Tang profile/search capture says Liu Han-Chieh founded Chun Shui Tang in Taichung on 1983-05-20.,泡沫紅茶;茶飲,台灣茶文化;台中,Taiwan tea-house operator,Taiwan,https://www.chunshuitang.com.tw/about/
TW_1986_002,1986,1986-01-01,1946-1987_taiwan_side_formation,春水堂珍珠奶茶,Taichung,Taiwan,Taiwan-side,official_product_history,春水堂人文茶館,https://www.chunshuitang.com.tw/drink/innovation/,bubble_tea_invention,1986 Chun Shui Tang invented pearl milk tea Taiwan tea drink innovation hand-shaken beverage,high,Official product-history page explicitly states 1986 invention and 1987 launch; keep separate from launch row for innovation timeline.,TW_CHUNSHUITANG_BMT_1986,probable,Taiwan-side,Chun Shui Tang official page says pearl milk tea was invented by Chun Shui Tang in 1986 before being listed for sale in 1987.,珍珠奶茶,世界首創;台灣手搖飲,Taiwan tea-house operator,Taiwan,https://www.chunshuitang.com.tw/drink/innovation/
TW_1987_003,1987,1987-01-01,1946-1987_taiwan_side_formation,春水堂珍珠奶茶,Taichung,Taiwan,Taiwan-side,official_product_history,春水堂人文茶館,https://www.chunshuitang.com.tw/drink/innovation/,bubble_tea_market_launch,1987 Chun Shui Tang pearl milk tea market launch national drink world-first Taiwan beverage sign,high,Official product-history page gives 1987 market launch; useful for transition from invention to consumer-facing Taiwan food sign.,TW_CHUNSHUITANG_BMT_1987,probable,Taiwan-side,Chun Shui Tang official page says pearl milk tea launched in 1987 and became a representative hand-shaken national drink.,珍珠奶茶,世界首創;國民飲料,Taiwan tea-house operator,Taiwan,https://www.chunshuitang.com.tw/drink/innovation/
TW_1986_003,1986,1986-01-01,1946-1987_taiwan_side_formation,翰林茶館珍珠奶茶,Tainan,Taiwan,Taiwan-side,official_brand_homepage,翰林茶館,https://www.hanlin-tea.com.tw/,bubble_tea_origin_claim,1986 Hanlin Tea House Tu Tsung-ho first pearl milk tea Tainan tea-drink origin claim,medium,Official homepage/search capture gives Hanlin's 1986 first-pearl-milk-tea claim; retain as probable origin-claim record rather than adjudicating invention priority.,TW_HANLIN_BMT_1986,probable,Taiwan-side,Hanlin Tea official search capture says founder Tu Tsung-ho developed the world's first pearl milk tea in 1986.,珍珠奶茶,台南茶飲;珍珠奶茶起源,Taiwan tea-house operator,Taiwan,https://www.hanlin-tea.com.tw/
SG_1985_004,1985,1985-09-28,1946-1987_taiwan_side_formation,Stevens Corner Taiwanese Breakfast,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19850928-1,overseas_taiwanese_breakfast_ad,1985 Stevens Corner all-time favourite Taiwanese Breakfast Shaobing You Tiao soya bean milk Singapore,medium,Direct OCR advertisement; useful because it places Taiwanese breakfast at Stevens Corner before the 1986 buffet framing.,NEWSG_ST_19850928_STEVENS_BREAKFAST,probable,Singapore,The Straits Times advertisement says the all-time favourite Taiwanese Breakfast came to Singapore and Stevens Corner with Shaobing You Tiao and soya bean milk.,Shaobing;You Tiao;soya bean milk,Taiwanese Breakfast,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19850928-1
SG_1985_005,1985,1985-10-18,1946-1987_taiwan_side_formation,Taiwanese Porridge breakfast,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Business Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,overseas_taiwanese_porridge_breakfast_ad,1985 Business Times tempting Taiwanese Porridge breakfast sumptuous dishes tasty tim sum Singapore,medium,OCR gives direct dish label but the venue is less clear in text capture; keep as probable dish-label attestation for Singapore breakfast circulation.,NEWSG_BT_19851018_TAIWANESE_PORRIDGE,probable,Singapore,The Business Times advertisement invites readers to wake up to tempting Taiwanese Porridge with sumptuous dishes and tim sum for breakfast.,Taiwanese Porridge,Taiwanese,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1
SG_1986_005,1986,1986-06-13,1946-1987_taiwan_side_formation,Stevens Corner Taiwanese Breakfast,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860613-1,overseas_taiwanese_breakfast_ad,1986 Stevens Corner Taiwanese Breakfast Shaobing You Tiao Soya Bean Milk Taiwan famous shredded pork Sichuan cabbage,medium,Direct advertisement; repeats the Taiwanese breakfast format with menu detail and predates later Food Stop buffet ads.,NEWSG_ST_19860613_STEVENS_BREAKFAST,probable,Singapore,The Straits Times advertisement presents Taiwanese Breakfast of Shaobing You Tiao and soya bean milk at Stevens Corner.,Shaobing;You Tiao;soya bean milk,Taiwanese Breakfast,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860613-1
SG_1986_006,1986,1986-11-15,1946-1987_taiwan_side_formation,Stevens Corner Shaobing You Tiao Buffet Breakfast,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19861115-1,overseas_taiwanese_breakfast_ad,1986 Hotel Equatorial Food Stop Stevens Corner first ever Taiwanese Shaobing You Tiao Buffet Breakfast Taiwanese porridge,medium,Direct hotel advertisement; useful because it explicitly says first ever Taiwanese Shaobing You Tiao buffet breakfast and lists Taiwanese porridge.,NEWSG_ST_19861115_STEVENS_BUFFET,probable,Singapore,The Straits Times advertisement for Hotel Equatorial Food Stop says Stevens Corner offered the first ever Taiwanese Shaobing You Tiao Buffet Breakfast with Taiwanese porridge.,Shaobing;You Tiao;Taiwanese porridge,Taiwanese,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19861115-1
SG_1986_007,1986,1986-12-07,1946-1987_taiwan_side_formation,Stevens Corner Shaobing You Tiao Buffet Breakfast,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19861207-1,overseas_taiwanese_breakfast_ad,1986 Stevens Corner first ever Taiwanese Shaobing You Tiao Buffet Breakfast soya bean milk Taiwanese porridge,medium,Distinct Sunday Times issue continuing the hotel buffet campaign; keep as dated circulation evidence rather than a unique venue.,NEWSG_ST_19861207_STEVENS_BUFFET,probable,Singapore,The Straits Times advertisement says Stevens Corner offered the first ever Taiwanese Shaobing You Tiao Buffet Breakfast with soya bean milk and Taiwanese porridge.,Shaobing;You Tiao;Taiwanese porridge,Taiwanese,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19861207-1
SG_1987_005,1987,1987-08-14,1946-1987_taiwan_side_formation,Hotel Equatorial Food Stop Stevens Corner,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870814-1,overseas_taiwanese_breakfast_ad,1987 Hotel Equatorial Food Stop Stevens Corner renowned Taiwanese Shaobing You Tiao Buffet Breakfast Taiwanese porridge soya bean milk,medium,Direct advertisement; extends the Stevens Corner Taiwanese breakfast campaign into late 1987 after the June Business Times record.,NEWSG_ST_19870814_STEVENS_BUFFET,probable,Singapore,The Straits Times advertisement says Hotel Equatorial Food Stop served renowned Taiwanese Shaobing You Tiao Buffet Breakfast with soya-bean milk and Taiwanese porridge.,Shaobing;You Tiao;Taiwanese porridge,Taiwanese,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870814-1
SG_1987_006,1987,1987-09-05,1946-1987_taiwan_side_formation,Hotel Equatorial Food Stop Stevens Corner,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870905-1,overseas_taiwanese_breakfast_ad,1987 Hotel Equatorial Food Stop Stevens Corner Taiwanese Shaobing You Tiao Buffet Breakfast Taiwanese porridge,medium,Direct advertisement; separate dated issue from August 1987 and not a duplicate source key.,NEWSG_ST_19870905_STEVENS_BUFFET,probable,Singapore,The Straits Times advertisement repeats the Hotel Equatorial Food Stop Taiwanese Shaobing You Tiao Buffet Breakfast with Taiwanese porridge.,Shaobing;You Tiao;Taiwanese porridge,Taiwanese,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870905-1
SG_1980_002,1980,1980-07-26,1946-1987_taiwan_side_formation,Taiwan Porridge and Bak Kut Teh,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19800726-1,overseas_taiwan_porridge_ad,1980 Singapore advertisement Taiwan Porridge Bak Kut Teh happy hours eight dollars per head,medium,Distinct issue from the 20 July 1980 seed row; venue OCR is unclear but the Taiwan Porridge label is direct.,NEWSG_ST_19800726_TAIWAN_PORRIDGE,probable,Singapore,The Straits Times advertisement lists Taiwan Porridge with bak kut teh and happy hours at eight dollars per head.,Taiwan Porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19800726-1
SG_1980_003,1980,1980-08-15,1946-1987_taiwan_side_formation,Taiwan Porridge and Bak Kut Teh,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19800815-1,overseas_taiwan_porridge_ad,1980 Singapore advertisement Taiwan Porridge Bak Kut Teh happy hours repeated issue,medium,Distinct August 1980 issue with same direct menu label; keep as circulation evidence rather than a unique venue.,NEWSG_ST_19800815_TAIWAN_PORRIDGE,probable,Singapore,The Straits Times advertisement lists Taiwan Porridge and bak kut teh with happy-hours language.,Taiwan Porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19800815-1
SG_1981_001,1981,1981-01-24,1946-1987_taiwan_side_formation,Skyview Taiwan Porridge,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19810124-1,overseas_taiwan_porridge_ad,1981 Skyview Steamboat Live Seafood Taiwan Porridge Chinese New Year Singapore restaurant advertisement,medium,Direct restaurant advertisement; useful because it names Skyview Taiwan Porridge as one of three restaurant specialties.,NEWSG_ST_19810124_SKYVIEW_TAIWAN_PORRIDGE,probable,Singapore,The Straits Times advertisement says Skyview offers Skyview Steamboat Skyview Live Seafood and Skyview Taiwan Porridge.,Taiwan Porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19810124-1
SG_1985_006,1985,1985-08-26,1946-1987_taiwan_side_formation,Stevens Corner Taiwanese Breakfast,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19850826-1,overseas_taiwanese_breakfast_ad,1985 Stevens Corner all-time favourite Taiwanese Breakfast comes to Singapore Shaobing You Tiao soya bean drink,medium,Direct advertisement and earlier than the September 1985 Stevens Corner record; useful for tracing launch/circulation of the Taiwanese breakfast format.,NEWSG_ST_19850826_STEVENS_BREAKFAST,probable,Singapore,The Straits Times advertisement says the all-time favourite Taiwanese Breakfast came to Singapore and Stevens Corner with Taiwan's famous Shaobing and You Tiao.,Shaobing;You Tiao;soya bean drink,Taiwanese Breakfast,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19850826-1
SG_1985_007,1985,1985-10-18,1946-1987_taiwan_side_formation,Stevens Corner Taiwanese Breakfast,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19851018-1,overseas_taiwanese_breakfast_ad,1985 Stevens Corner Taiwanese Breakfast Shaobing You Tiao soya bean drink chicken porridge Singapore,medium,Direct advertisement in a separate Straits Times issue from the Business Times porridge ad on the same date; source URL and brand/type key are not duplicated.,NEWSG_ST_19851018_STEVENS_BREAKFAST,probable,Singapore,The Straits Times advertisement repeats that Taiwanese Breakfast came to Singapore and Stevens Corner with Shaobing You Tiao soya bean drink and chicken porridge.,Shaobing;You Tiao;soya bean drink,Taiwanese Breakfast,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19851018-1
