attestation_id,corridor,period,source_type,authority_level,authority_weight,novelty_score,analysis_weight,historical_binding_raw,weighted_historical_binding
BATCH_V_033,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_V_034,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_V_035,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_V_036,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_V_037,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_V_038,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_V_039,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_V_040,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_V_041,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_V_042,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_V_043,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_V_044,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_V_045,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_V_046,Singapore,2015-2025_internet_wanghong_capital,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_V_047,Singapore,2015-2025_internet_wanghong_capital,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_V_048,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_V_049,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_V_050,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_001,Taiwan-side,2015-2025_internet_wanghong_capital,official_promotion_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_002,Taiwan-side,2015-2025_internet_wanghong_capital,official_promotion_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_003,Taiwan-side,2015-2025_internet_wanghong_capital,official_promotion_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_004,Taiwan-side,2015-2025_internet_wanghong_capital,official_promotion_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_005,Taiwan-side,2015-2025_internet_wanghong_capital,official_promotion_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_006,Taiwan-side,2015-2025_internet_wanghong_capital,official_promotion_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_007,Taiwan-side,2015-2025_internet_wanghong_capital,official_promotion_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_008,Taiwan-side,2015-2025_internet_wanghong_capital,official_promotion_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_009,Taiwan-side,2015-2025_internet_wanghong_capital,official_promotion_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_010,Taiwan-side,2015-2025_internet_wanghong_capital,official_promotion_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_011,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_012,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_013,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_014,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_015,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_016,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_017,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_018,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_019,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_020,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_021,Taiwan-side,1987-2015_cross_strait_diffusion,official_itinerary_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_022,Taiwan-side,1987-2015_cross_strait_diffusion,official_itinerary_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_023,Taiwan-side,1987-2015_cross_strait_diffusion,official_itinerary_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_024,Taiwan-side,1987-2015_cross_strait_diffusion,official_itinerary_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_025,Taiwan-side,1987-2015_cross_strait_diffusion,official_itinerary_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_026,Taiwan-side,1987-2015_cross_strait_diffusion,official_itinerary_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_027,Taiwan-side,1987-2015_cross_strait_diffusion,official_itinerary_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_028,Taiwan-side,1987-2015_cross_strait_diffusion,official_itinerary_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_029,Taiwan-side,1987-2015_cross_strait_diffusion,official_itinerary_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_030,Taiwan-side,1987-2015_cross_strait_diffusion,official_itinerary_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_031,Taiwan-side,2015-2025_internet_wanghong_capital,official_food_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_032,Taiwan-side,2015-2025_internet_wanghong_capital,official_food_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_033,Taiwan-side,2015-2025_internet_wanghong_capital,official_food_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_034,Taiwan-side,2015-2025_internet_wanghong_capital,official_food_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_035,Taiwan-side,2015-2025_internet_wanghong_capital,official_food_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_036,Taiwan-side,2015-2025_internet_wanghong_capital,official_food_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_037,Taiwan-side,2015-2025_internet_wanghong_capital,official_food_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_038,Taiwan-side,2015-2025_internet_wanghong_capital,official_food_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_039,Taiwan-side,2015-2025_internet_wanghong_capital,official_food_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_040,Taiwan-side,2015-2025_internet_wanghong_capital,official_food_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_041,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_042,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_043,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_044,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_045,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_046,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,0.0588,0.1012,1.0,0.1012
BATCH_W_047,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_048,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_049,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_050,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_051,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_052,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_053,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_054,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_055,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_056,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_057,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_058,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_059,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_060,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_W_061,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_062,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_063,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_064,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_065,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_066,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_067,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_068,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_069,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_070,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_071,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_072,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_073,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_074,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_075,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_076,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_077,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_078,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_079,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_080,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_081,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_082,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_083,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_084,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_085,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_086,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_087,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_088,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_089,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_090,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.25,0.235,1.0,0.235
BATCH_W_091,Singapore,1946-1987_taiwan_side_formation,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_W_092,Singapore,1946-1987_taiwan_side_formation,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_W_093,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_W_094,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_W_095,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_W_096,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_W_097,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_W_098,Singapore,2015-2025_internet_wanghong_capital,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_W_099,Singapore,2015-2025_internet_wanghong_capital,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_W_100,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_X_001,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_002,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_003,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_004,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_005,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_006,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_007,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_008,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_009,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_010,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_011,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_012,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_013,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_014,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_015,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_016,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_017,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_018,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_019,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_020,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_021,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_022,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_023,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_024,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_025,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_026,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_027,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_028,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_029,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_030,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_031,Taiwan-side,2015-2025_internet_wanghong_capital,official_activity_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_032,Taiwan-side,2015-2025_internet_wanghong_capital,official_activity_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_033,Taiwan-side,2015-2025_internet_wanghong_capital,official_activity_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_034,Taiwan-side,2015-2025_internet_wanghong_capital,official_activity_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_035,Taiwan-side,2015-2025_internet_wanghong_capital,official_activity_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_036,Taiwan-side,2015-2025_internet_wanghong_capital,official_activity_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_037,Taiwan-side,2015-2025_internet_wanghong_capital,official_activity_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_038,Taiwan-side,2015-2025_internet_wanghong_capital,official_activity_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_039,Taiwan-side,2015-2025_internet_wanghong_capital,official_activity_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_040,Taiwan-side,2015-2025_internet_wanghong_capital,official_activity_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_041,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_042,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_043,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_044,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_045,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_046,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_047,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_048,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_049,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_050,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_051,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_052,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_053,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_054,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_055,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_056,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_057,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_058,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.2353,0.2247,1.0,0.2247
BATCH_X_059,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.3333,0.2933,1.0,0.2933
BATCH_X_060,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_061,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_062,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_063,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_064,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_065,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_066,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_067,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_068,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_069,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_070,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_071,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_072,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_073,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_074,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_075,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_076,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_077,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_X_078,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
